1, 5, 2020, 0, 0, 2, 60.000000
1, 5, 2020, 0, 10, 5, 59.799999
1, 5, 2020, 0, 20, 3, 59.700001
1, 5, 2020, 0, 30, 3, 59.700001
1, 5, 2020, 0, 40, 2, 59.599998
1, 5, 2020, 0, 50, 3, 59.500000
1, 5, 2020, 1, 0, 5, 59.500000
1, 5, 2020, 1, 10, 3, 59.400002
1, 5, 2020, 1, 20, 3, 59.299999
1, 5, 2020, 1, 30, 2, 59.299999
1, 5, 2020, 1, 40, 3, 59.200001
1, 5, 2020, 1, 50, 2, 59.200001
1, 5, 2020, 2, 0, 2, 59.200001
1, 5, 2020, 2, 10, 3, 59.099998
1, 5, 2020, 2, 20, 3, 59.099998
1, 5, 2020, 2, 30, 2, 59.000000
1, 5, 2020, 2, 40, 3, 59.000000
1, 5, 2020, 2, 50, 3, 58.900002
1, 5, 2020, 3, 0, 5, 58.799999
1, 5, 2020, 3, 10, 2, 58.700001
1, 5, 2020, 3, 20, 2, 58.599998
1, 5, 2020, 3, 30, 3, 58.700001
1, 5, 2020, 3, 40, 3, 58.700001
1, 5, 2020, 3, 50, 5, 58.599998
1, 5, 2020, 4, 0, 2, 58.599998
1, 5, 2020, 4, 10, 3, 58.599998
1, 5, 2020, 4, 20, 3, 58.500000
1, 5, 2020, 4, 30, 2, 58.400002
1, 5, 2020, 4, 40, 2, 58.400002
1, 5, 2020, 4, 50, 3, 58.400002
1, 5, 2020, 5, 0, 2, 58.299999
1, 5, 2020, 5, 10, 3, 58.200001
1, 5, 2020, 5, 20, 3, 58.200001
1, 5, 2020, 5, 30, 2, 58.200001
1, 5, 2020, 5, 40, 2, 58.099998
1, 5, 2020, 5, 50, 3, 58.000000
1, 5, 2020, 6, 0, 2, 58.000000
1, 5, 2020, 6, 10, 2, 58.000000
1, 5, 2020, 6, 20, 2, 58.000000
1, 5, 2020, 6, 30, 2, 57.900002
1, 5, 2020, 6, 40, 3, 57.900002
1, 5, 2020, 6, 50, 3, 57.799999
1, 5, 2020, 7, 0, 2, 57.599998
1, 5, 2020, 7, 10, 3, 57.500000
1, 5, 2020, 7, 20, 3, 57.700001
1, 5, 2020, 7, 30, 2, 51.599998
1, 5, 2020, 7, 40, 3, 51.500000
1, 5, 2020, 7, 50, 8, 48.500000
1, 5, 2020, 8, 0, 2, 49.000000
1, 5, 2020, 8, 10, 2, 49.000000
1, 5, 2020, 8, 20, 3, 46.000000
1, 5, 2020, 8, 30, 3, 47.900002
1, 5, 2020, 8, 40, 2, 47.400002
1, 5, 2020, 8, 50, 3, 46.500000
1, 5, 2020, 9, 0, 2, 45.799999
1, 5, 2020, 9, 10, 5, 46.200001
1, 5, 2020, 9, 20, 2, 46.500000
1, 5, 2020, 9, 30, 3, 46.700001
1, 5, 2020, 9, 40, 3, 47.099998
1, 5, 2020, 9, 50, 2, 47.299999
1, 5, 2020, 10, 0, 3, 46.900002
1, 5, 2020, 10, 10, 3, 47.000000
1, 5, 2020, 10, 20, 2, 47.099998
1, 5, 2020, 10, 30, 2, 47.599998
1, 5, 2020, 10, 40, 3, 48.099998
1, 5, 2020, 10, 50, 2, 48.700001
1, 5, 2020, 11, 0, 3, 50.200001
1, 5, 2020, 11, 10, 3, 50.700001
1, 5, 2020, 11, 20, 2, 51.900002
1, 5, 2020, 11, 30, 2, 53.299999
1, 5, 2020, 11, 40, 3, 53.599998
1, 5, 2020, 11, 50, 2, 53.799999
